"Station","Date","Time","Precip","type","Air_max","Air_min","obs","Wx","Wind_dir","speed","Bulb_wet","dry","Soil_max","Soil_min","Evap","Solar","ETo","RH _max","RH_min"
DAVIS.A,19821123,2359,2.031,,12.8,6.7,,,,,,,,,,,,93.2,84.5
DAVIS.A,19821124,2359,0.000,,15.0,2.2,,,,,,,,,,,,92.3,56.7
DAVIS.A,19821125,2359,0.000,,13.9,-1.1,,,,,,,,,,,,96.6,71.2
DAVIS.A,19821126,2359,1.015,,8.9,4.4,,,,,,,,,,,,100.0,86.7
DAVIS.A,19821127,2359,4.061,,11.7,6.1,,,,,,,,,,,,93.8,85.4
DAVIS.A,19821128,2359,7.868,,14.4,9.4,,,,,,,,,,,,90.7,84.4
DAVIS.A,19821129,2359,20.05,,13.3,9.4,,,,,,,,,,,,89.6,85.6
DAVIS.A,19821130,2359,10.91,,12.2,6.7,,,,,,,,,,,,89.3,69.0
DAVIS.A,19821201,2359,0.000,,13.9,3.3,,,,,,,,,,,,88.2,52.5
DAVIS.A,19821202,2359,1.015,,11.1,4.4,,,,,,,,,,,,90.2,77.9
DAVIS.A,19821203,2359,0.000,,17.8,5.6,,,,,,,,,,,,91.5,57.6
DAVIS.A,19821204,2359,0.000,,13.9,4.4,,,,,,,,,,,,95.6,81.7
DAVIS.A,19821205,2359,0.000,,12.2,5.0,,,,,,,,,,,,98.6,83.5
DAVIS.A,19821206,2359,1.015,,11.1,6.7,,,,,,,,,,,,92.5,73.5
DAVIS.A,19821207,2359,0.000,,12.8,5.0,,,,,,,,,,,,65.9,46.2
DAVIS.A,19821208,2359,0.000,,13.9,5.0,,,,,,,,,,,,66.3,38.0
DAVIS.A,19821209,2359,0.000,,16.7,0.6,,,,,,,,,,,,91.2,38.8
DAVIS.A,19821210,2359,1.015,,13.3,-0.6,,,,,,,,,,,,95.8,61.2
DAVIS.A,19821211,2359,0.000,,16.1,-1.7,,,,,,,,,,,,95.8,59.5
DAVIS.A,19821212,2359,2.031,,10.6,-1.1,,,,,,,,,,,,97.6,76.5
DAVIS.A,19821213,2359,0.000,,6.7,0.6,,,,,,,,,,,,100.0,85.4
DAVIS.A,19821214,2359,0.000,,6.7,3.9,,,,,,,,,,,,92.1,86.4
DAVIS.A,19821215,2359,1.015,,12.2,5.0,,,,,,,,,,,,89.6,82.2
DAVIS.A,19821216,2359,0.000,,13.9,5.6,,,,,,,,,,,,88.1,74.0
DAVIS.A,19821217,2359,0.000,,16.7,2.2,,,,,,,,,,,,88.7,65.9
DAVIS.A,19821218,2359,1.015,,16.1,1.1,,,,,,,,,,,,91.3,57.0
DAVIS.A,19821219,2359,0.000,,13.3,-0.6,,,,,,,,,,,,97.3,66.3
DAVIS.A,19821220,2359,8.883,,12.2,5.0,,,,,,,,,,,,96.9,82.1
DAVIS.A,19821221,2359,18.02,,11.7,6.1,,,,,,,,,,,,87.9,77.7
DAVIS.A,19821222,800,25.88,R,13.9,6.1,,,,,,,,,,,,,
DAVIS.A,19821223,800,22.84,R,11.1,5.0,,,,,,,,,,,,,
DAVIS.A,19821224,800,0.000,,10.0,3.3,,,,,,,,,,,,,
DAVIS.A,19821225,800,0.000,,6.7,-0.6,,,,,,,,,,,,,
DAVIS.A,19821226,800,0.000,,9.4,1.7,,,,,,,,,,,,,
DAVIS.A,19821227,800,0.000,,11.1,2.2,,,,,,,,,,,,,
DAVIS.A,19821228,800,0.000,,11.1,0.0,,,,,,,,,,,,,
DAVIS.A,19821229,800,0.000,,11.1,-1.1,,,,,,,,,,,,,
DAVIS.A,19821230,800,0.000,,8.3,2.2,,,,,,,,,,,,,
DAVIS.A,19821231,800,0.000,,8.3,-2.8,,,,,,,,,,,,,
DAVIS.A,19830101,800,0.000,,5.6,0.6,,,,,,,,,,,,,
DAVIS.A,19830102,800,0.000,,6.1,0.6,,,,,,,,,,,,83.2,82.6
DAVIS.A,19830103,800,0.000,,5.6,0.6,,,,,,,,,,,,86.7,72.7
DAVIS.A,19830104,800,0.000,,5.0,1.7,,,,,,,,,,,,80.9,75.7
DAVIS.A,19830105,2359,0.000,,5.0,1.7,,,,,,,,,,,,89.8,78.1
DAVIS.A,19830106,2359,0.000,,5.0,1.7,,,,,,,,,,,,92.2,77.5
DAVIS.A,19830107,2359,0.000,,11.1,2.8,,,,,,,,,,,,93.9,71.7
DAVIS.A,19830108,2359,0.000,,5.6,3.9,,,,,,,,,,,,88.5,78.7
DAVIS.A,19830109,2359,0.000,,17.8,0.6,,,,,,,,,,,,91.4,23.9
DAVIS.A,19830110,2359,0.000,,15.0,-2.2,,,,,,,,,,,,85.8,49.8
DAVIS.A,19830111,2359,1.015,,8.9,-2.2,,,,,,,,,,,,91.8,71.8
DAVIS.A,19830112,2359,0.000,,5.6,1.7,,,,,,,,,,,,92.0,75.7
DAVIS.A,19830113,2359,0.000,,7.8,1.1,,,,,,,,,,,,92.3,69.7
DAVIS.A,19830114,2359,0.000,,9.4,1.1,,,,,,,,,,,,92.3,70.8
DAVIS.A,19830115,2359,5.076,,10.6,2.2,,,,,,,,,,,,87.3,68.4
DAVIS.A,19830116,2359,5.076,,11.1,6.1,,,,,,,,,,,,81.5,64.7
DAVIS.A,19830117,2359,1.015,,10.6,7.2,,,,,,,,,,,,86.6,67.5
DAVIS.A,19830118,2359,17.00,,10.0,6.1,,,,,,,,,,,,90.3,68.1
DAVIS.A,19830119,2359,0.000,,16.1,1.7,,,,,,,,,,,,78.3,44.0
DAVIS.A,19830120,2359,0.000,,14.4,-1.7,,,,,,,,,,,,81.5,44.1
DAVIS.A,19830121,2359,2.031,,11.1,2.2,,,,,,,,,,,,79.8,67.3
DAVIS.A,19830122,2359,25.88,,11.7,5.0,,,,,,,,,,,,86.9,75.0
DAVIS.A,19830123,2359,32.99,,14.4,5.0,,,,,,,,,,,,73.5,71.4
DAVIS.A,19830124,800,34.01,R,15.6,7.8,,,,,,,,,,,,,
DAVIS.A,19830125,800,0.508,DZ,12.8,5.6,,,,,,,,,,,,,
DAVIS.A,19830126,2359,29.94,,15.6,11.7,,,,,,,,,,,,76.5,61.9
DAVIS.A,19830127,2359,7.868,,14.4,7.2,,,,,,,,,,,,77.5,70.5
DAVIS.A,19830128,2359,7.868,,11.7,6.1,,,,,,,,,,,,78.8,70.3
DAVIS.A,19830129,2359,9.899,,12.2,4.4,,,,,,,,,,,,78.6,68.1
DAVIS.A,19830130,2359,0.000,,16.7,2.8,,,,,,,,,,,,88.0,54.3
DAVIS.A,19830131,2359,0.000,,16.1,2.2,,,,,,,,,,,,84.7,58.6
DAVIS.A,19830201,2359,0.000,,15.0,0.6,,,,,,,,,,,,89.8,59.9
DAVIS.A,19830202,2359,0.000,,11.7,5.0,,,,,,,,,,,,77.6,67.1
DAVIS.A,19830203,2359,0.000,,15.0,1.7,,,,,,,,,,,,79.8,50.9
DAVIS.A,19830204,2359,1.015,,16.1,-0.6,,,,,,,,,,,,84.5,55.7
DAVIS.A,19830205,2359,6.091,,11.1,7.2,,,,,,,,,,,,76.0,71.3
DAVIS.A,19830206,2359,12.94,,10.6,8.3,,,,,,,,,,,,77.1,74.8
DAVIS.A,19830207,2359,17.00,,13.9,9.4,,,,,,,,,,,,83.9,67.7
DAVIS.A,19830208,2359,2.031,,12.8,8.9,,,,,,,,,,,,77.2,65.9
DAVIS.A,19830209,2359,1.015,,15.0,8.3,,,,,,,,,,,,76.1,62.5
DAVIS.A,19830210,2359,0.000,,18.9,9.4,,,,,,,,,,,,75.2,59.9
DAVIS.A,19830211,2359,5.076,,18.3,6.1,,,,,,,,,,,,85.9,60.3
DAVIS.A,19830212,2359,20.05,,15.6,10.0,,,,,,,,,,,,74.2,66.5
DAVIS.A,19830213,2359,0.000,,20.6,6.1,,,,,,,,,,,,77.1,39.9
DAVIS.A,19830214,2359,0.000,,17.2,5.6,,,,,,,,,,,,82.0,58.7
DAVIS.A,19830215,2359,1.015,,13.9,4.4,,,,,,,,,,,,82.6,62.8
DAVIS.A,19830216,2359,0.000,,20.0,6.1,,,,,,,,,,,,84.4,52.4
DAVIS.A,19830217,2359,1.015,,17.8,3.3,,,,,,,,,,,,92.3,58.1
DAVIS.A,19830218,2359,7.868,,18.3,4.4,,,,,,,,,,,,75.0,53.4
DAVIS.A,19830219,2359,0.000,,16.1,2.2,,,,,,,,,,,,77.1,56.3
DAVIS.A,19830220,2359,0.000,,22.2,1.7,,,,,,,,,,,,92.6,44.5
DAVIS.A,19830221,2359,0.000,,18.9,5.0,,,,,,,,,,,,81.1,57.7
DAVIS.A,19830222,2359,0.000,,21.7,8.3,,,,,,,,,,,,74.9,47.7
DAVIS.A,19830223,2359,10.91,,14.4,7.8,,,,,,,,,,,,79.7,59.3
DAVIS.A,19830224,2359,0.000,,20.6,7.8,,,,,,,,,,,,84.7,48.9
DAVIS.A,19830225,2359,42.89,,10.0,7.2,,,,,,,,,,,,76.8,58.4
DAVIS.A,19830226,2359,10.91,,16.1,7.2,,,,,,,,,,,,79.6,30.7
DAVIS.A,19830227,2359,8.883,,15.0,8.3,,,,,,,,,,,,76.1,30.6
DAVIS.A,19830228,2359,19.03,,13.9,10.0,,,,,,,,,,,,75.6,45.0
DAVIS.A,19830301,2359,23.09,,16.1,10.6,,,,,,,,,,,,74.5,36.8
DAVIS.A,19830302,2359,19.03,,14.4,10.6,,,,,,,,,,,,73.0,36.9
DAVIS.A,19830303,2359,13.95,,13.3,7.8,,,,,,,,,,,,94.4,32.9
DAVIS.A,19830304,2359,0.000,,21.1,6.1,,,,,,,,,,,,96.4,59.6
DAVIS.A,19830305,2359,2.031,,14.4,7.2,,,,,,,,,,,,96.1,84.8
DAVIS.A,19830306,2359,10.91,,19.4,3.3,,,,,,,,,,,,96.2,60.2
DAVIS.A,19830307,2359,1.015,,17.8,10.0,,,,,,,,,,,,93.8,79.0
DAVIS.A,19830308,2359,1.015,,25.6,11.7,,,,,,,,,,,,94.0,52.7
DAVIS.A,19830309,2359,0.000,,21.1,10.6,,,,,,,,,,,,93.1,74.3
DAVIS.A,19830310,2359,17.00,,23.9,10.0,,,,,,,,,,,,93.9,66.4
DAVIS.A,19830311,2359,0.000,,23.3,7.2,,,,,,,,,,,,93.4,48.7
DAVIS.A,19830312,2359,30.96,,14.4,10.0,,,,,,,,,,,,93.3,88.9
DAVIS.A,19830313,2359,21.06,,20.0,8.9,,,,,,,,,,,,91.5,59.8
DAVIS.A,19830314,2359,1.015,,20.6,5.0,,,,,,,,,,,,93.1,45.1
DAVIS.A,19830315,2359,0.000,,17.2,3.9,,,,,,,,,,,,94.2,45.8
DAVIS.A,19830316,2359,12.94,,13.3,2.8,,,,,,,,,,,,95.2,76.4
DAVIS.A,19830317,2359,2.031,,13.9,7.2,,,,,,,,,,,,94.0,81.5
DAVIS.A,19830318,2359,0.000,,15.6,3.9,,,,,,,,,,,,94.6,62.9
DAVIS.A,19830319,2359,0.000,,23.3,2.2,,,,,,,,,,,,98.4,46.3
DAVIS.A,19830320,2359,13.95,,14.4,7.2,,,,,,,,,,,,92.9,81.5
DAVIS.A,19830321,2359,1.015,,17.8,6.7,,,,,,,,,,,,93.5,62.2
DAVIS.A,19830322,2359,10.91,,16.7,6.7,,,,,,,,,,,,92.9,63.2
DAVIS.A,19830323,2359,11.92,,13.3,5.6,,,,,,,,,,,,94.6,79.9
DAVIS.A,19830324,2359,2.031,,11.7,2.2,,,,,,,,,,,,96.1,82.7
DAVIS.A,19830325,2359,0.000,,20.6,0.0,,,,,,,,,,,,97.9,43.0
DAVIS.A,19830326,2359,6.091,,15.0,2.8,,,,,,,,,,,,95.4,67.0
DAVIS.A,19830327,2359,10.91,,17.8,7.2,,,,,,,,,,,,93.3,63.4
DAVIS.A,19830328,2359,0.000,,20.6,3.9,,,,,,,,,,,,92.7,43.0
DAVIS.A,19830329,2359,0.000,,18.9,9.4,,,,,,,,,,,,92.4,65.9
DAVIS.A,19830330,2359,0.000,,21.7,8.3,,,,,,,,,,,,93.0,65.2
DAVIS.A,19830331,2359,0.000,,23.3,8.3,,,,,,,,,,,,89.9,38.6
DAVIS.A,19830401,2359,0.000,,23.9,5.0,,,,,,,,,,,,94.5,39.7
DAVIS.A,19830402,2359,0.000,,22.2,5.6,,,,,,,,,,,,90.8,36.2
DAVIS.A,19830403,2359,0.000,,16.7,2.8,,,,,,,,,,,,92.3,35.8
DAVIS.A,19830404,2359,0.000,,18.9,7.8,,,,,,,,,,,,54.9,36.3
DAVIS.A,19830405,2359,0.000,,20.6,3.9,,,,,,,,,,,,76.5,20.2
DAVIS.A,19830406,2359,0.000,,21.1,3.9,,,,,,,,,,,,89.1,20.0
DAVIS.A,19830407,2359,0.000,,28.3,2.8,,,,,,,,,,,,94.2,17.2
DAVIS.A,19830408,2359,0.000,,21.1,3.9,,,,,,,,,,,,94.5,44.0
DAVIS.A,19830409,2359,0.000,,17.2,6.7,,,,,,,,,,,,91.5,52.1
DAVIS.A,19830410,2359,0.000,,21.7,3.9,,,,,,,,,,,,93.2,37.2
DAVIS.A,19830411,2359,1.015,,18.9,3.3,,,,,,,,,,,,94.7,51.3
DAVIS.A,19830412,2359,1.015,,17.8,3.9,,,,,,,,,,,,94.6,40.9
DAVIS.A,19830413,2359,0.000,,21.7,3.3,,,,,,,,,,,,87.1,19.6
DAVIS.A,19830414,2359,0.000,,24.4,0.6,,,,,,,,,,,,95.8,22.3
DAVIS.A,19830415,2359,0.000,,23.9,3.3,,,,,,,,,,,,94.5,31.4
DAVIS.A,19830416,2359,0.000,,26.1,8.3,,,,,,,,,,,,81.7,26.8
DAVIS.A,19830417,2359,0.000,,23.3,8.9,,,,,,,,,,,,88.7,39.9
DAVIS.A,19830418,2359,0.000,,20.6,9.4,,,,,,,,,,,,91.7,62.7
DAVIS.A,19830419,2359,3.046,,23.9,9.4,,,,,,,,,,,,91.9,53.4
DAVIS.A,19830420,2359,0.000,,24.4,9.4,,,,,,,,,,,,93.1,43.4
DAVIS.A,19830421,2359,0.000,,23.9,6.7,,,,,,,,,,,,94.1,52.9
DAVIS.A,19830422,2359,0.000,,17.8,8.9,,,,,,,,,,,,86.8,54.4
DAVIS.A,19830423,2359,17.00,,15.6,7.8,,,,,,,,,,,,92.7,68.0
DAVIS.A,19830424,2359,7.107,,17.2,6.1,,,,,,,,,,,,93.3,61.3
DAVIS.A,19830425,2359,0.000,,21.7,4.4,,,,,,,,,,,,93.7,39.8
DAVIS.A,19830426,2359,0.000,,20.6,5.0,,,,,,,,,,,,93.6,39.1
DAVIS.A,19830427,2359,19.03,,15.6,8.9,,,,,,,,,,,,92.1,83.8
DAVIS.A,19830428,2359,12.94,,19.4,11.1,,,,,,,,,,,,91.9,73.1
DAVIS.A,19830429,2359,11.92,,20.0,10.0,,,,,,,,,,,,91.8,73.3
DAVIS.A,19830430,2359,5.076,,18.9,8.3,,,,,,,,,,,,92.1,54.3
DAVIS.A,19830501,2359,0.000,,22.8,7.2,,,,,,,,,,,,93.1,52.9
DAVIS.A,19830502,2359,0.000,,24.4,6.1,,,,,,,,,,,,95.5,46.7
DAVIS.A,19830503,2359,0.000,,26.7,7.2,,,,,,,,,,,,92.6,39.6
DAVIS.A,19830504,2359,1.015,,20.0,9.4,,,,,,,,,,,,88.4,49.0
DAVIS.A,19830505,2359,6.091,,16.1,6.7,,,,,,,,,,,,91.1,66.7
DAVIS.A,19830506,2359,1.015,,16.1,6.7,,,,,,,,,,,,94.0,32.0
DAVIS.A,19830507,2359,0.000,,25.6,6.1,,,,,,,,,,,,91.3,28.1
DAVIS.A,19830508,2359,0.000,,22.2,5.0,,,,,,,,,,,,92.8,30.7
DAVIS.A,19830509,2359,0.000,,21.7,5.6,,,,,,,,,,,,71.9,15.1
DAVIS.A,19830510,2359,0.000,,22.2,7.2,,,,,,,,,,,,85.8,19.0
DAVIS.A,19830511,2359,0.000,,26.1,9.4,,,,,,,,,,,,85.0,13.2
DAVIS.A,19830512,2359,0.000,,30.6,7.8,,,,,,,,,,,,92.1,32.2
DAVIS.A,19830513,2359,0.000,,28.9,7.2,,,,,,,,,,,,93.0,16.8
DAVIS.A,19830514,2359,0.000,,32.8,7.2,,,,,,,,,,,,93.8,21.5
DAVIS.A,19830515,2359,0.000,,29.4,11.1,,,,,,,,,,,,90.0,24.2
DAVIS.A,19830516,2359,0.000,,27.2,12.8,,,,,,,,,,,,49.6,12.9
DAVIS.A,19830517,2359,0.000,,30.6,13.3,,,,,,,,,,,,53.7,11.5
DAVIS.A,19830518,2359,0.000,,32.2,11.1,,,,,,,,,,,,64.9,18.0
DAVIS.A,19830519,2359,0.000,,32.8,18.9,,,,,,,,,,,,43.7,12.9
DAVIS.A,19830520,2359,0.000,,34.4,16.1,,,,,,,,,,,,67.5,12.2
DAVIS.A,19830521,2359,0.000,,34.4,13.3,,,,,,,,,,,,87.9,28.2
DAVIS.A,19830522,2359,0.000,,35.6,10.6,,,,,,,,,,,,90.9,26.9
DAVIS.A,19830523,2359,0.000,,35.0,8.9,,,,,,,,,,,,92.0,24.9
DAVIS.A,19830524,2359,0.000,,35.0,10.6,,,,,,,,,,,,91.8,27.4
DAVIS.A,19830525,2359,0.000,,35.6,11.1,,,,,,,,,,,,91.4,29.8
DAVIS.A,19830526,2359,0.000,,39.4,9.4,,,,,,,,,,,,92.6,19.8
DAVIS.A,19830527,2359,0.000,,38.3,10.6,,,,,,,,,,,,90.5,16.7
DAVIS.A,19830528,2359,0.000,,30.6,12.8,,,,,,,,,,,,86.7,39.8
DAVIS.A,19830529,2359,0.000,,30.0,10.6,,,,,,,,,,,,88.8,32.3
DAVIS.A,19830530,2359,0.000,,30.0,10.0,,,,,,,,,,,,91.1,37.4
DAVIS.A,19830531,2359,0.000,,26.1,13.9,,,,,,,,,,,,91.4,39.7
DAVIS.A,19830601,2359,0.000,,25.6,12.8,,,,,,,,,,,,88.4,47.3
DAVIS.A,19830602,2359,0.000,,29.4,11.7,,,,,,,,,,,,89.8,38.9
DAVIS.A,19830603,2359,0.000,,30.6,12.2,,,,,,,,,,,,89.4,37.3
DAVIS.A,19830604,2359,0.000,,33.3,12.2,,,,,,,,,,,,89.6,11.4
DAVIS.A,19830605,2359,0.000,,35.6,14.4,,,,,,,,,,,,85.9,10.1
DAVIS.A,19830606,2359,0.000,,38.9,18.3,,,,,,,,,,,,53.9,10.2
DAVIS.A,19830607,2359,0.000,,37.8,16.1,,,,,,,,,,,,81.8,14.6
DAVIS.A,19830608,2359,0.000,,30.0,13.9,,,,,,,,,,,,85.5,35.4
DAVIS.A,19830609,2359,0.000,,31.7,12.2,,,,,,,,,,,,90.1,31.8
DAVIS.A,19830610,2359,2.031,,31.7,12.8,,,,,,,,,,,,90.1,23.8
DAVIS.A,19830611,2359,0.000,,30.0,10.6,,,,,,,,,,,,89.5,42.2
DAVIS.A,19830612,2359,0.000,,32.8,10.0,,,,,,,,,,,,90.6,10.8
DAVIS.A,19830613,2359,0.000,,38.9,13.3,,,,,,,,,,,,79.0,8.7
DAVIS.A,19830614,2359,0.000,,34.4,12.8,,,,,,,,,,,,86.6,10.5
DAVIS.A,19830615,2359,0.000,,33.9,12.2,,,,,,,,,,,,88.5,11.0
DAVIS.A,19830616,2359,0.000,,39.4,14.4,,,,,,,,,,,,79.1,9.8
DAVIS.A,19830617,2359,0.000,,31.1,12.2,,,,,,,,,,,,87.0,16.2
DAVIS.A,19830618,2359,0.000,,32.8,10.6,,,,,,,,,,,,84.0,11.1
DAVIS.A,19830619,2359,0.000,,31.7,12.8,,,,,,,,,,,,74.9,10.3
DAVIS.A,19830620,2359,0.000,,34.4,12.8,,,,,,,,,,,,72.6,12.5
DAVIS.A,19830621,2359,0.000,,35.6,12.2,,,,,,,,,,,,87.2,12.9
DAVIS.A,19830622,2359,0.000,,32.2,13.3,,,,,,,,,,,,87.1,13.9
DAVIS.A,19830623,2359,0.000,,30.6,12.2,,,,,,,,,,,,87.8,16.2
DAVIS.A,19830624,2359,0.000,,33.9,8.9,,,,,,,,,,,,91.5,10.5
DAVIS.A,19830625,2359,0.000,,37.8,11.7,,,,,,,,,,,,87.9,9.5
DAVIS.A,19830626,2359,0.000,,35.6,13.9,,,,,,,,,,,,86.7,12.3
DAVIS.A,19830627,2359,0.000,,30.0,11.1,,,,,,,,,,,,89.4,33.3
DAVIS.A,19830628,2359,0.000,,32.2,12.2,,,,,,,,,,,,91.1,32.1
DAVIS.A,19830629,2359,0.000,,33.3,12.8,,,,,,,,,,,,89.3,24.6
DAVIS.A,19830630,2359,0.000,,30.6,12.2,,,,,,,,,,,,86.8,28.9
DAVIS.A,19830701,2359,0.000,,23.3,14.4,,,,,,,,,,,,88.6,58.2
DAVIS.A,19830702,2359,0.000,,31.1,13.3,,,,,,,,,,,,90.7,23.9
DAVIS.A,19830703,2359,0.000,,34.4,11.7,,,,,,,,,,,,90.1,11.5
DAVIS.A,19830704,2359,0.000,,41.1,14.4,,,,,,,,,,,,86.0,9.5
DAVIS.A,19830705,2359,0.000,,38.3,15.0,,,,,,,,,,,,87.0,17.4
DAVIS.A,19830706,2359,0.000,,30.0,12.8,,,,,,,,,,,,86.8,25.7
DAVIS.A,19830707,2359,0.000,,28.3,10.6,,,,,,,,,,,,89.4,20.2
DAVIS.A,19830708,2359,0.000,,29.4,7.2,,,,,,,,,,,,93.1,19.4
DAVIS.A,19830709,2359,0.000,,29.4,9.4,,,,,,,,,,,,87.4,11.4
DAVIS.A,19830710,2359,0.000,,35.6,16.7,,,,,,,,,,,,25.0,9.4
DAVIS.A,19830711,2359,0.000,,41.7,16.7,,,,,,,,,,,,47.8,7.6
DAVIS.A,19830712,2359,0.000,,42.8,15.0,,,,,,,,,,,,68.6,7.5
DAVIS.A,19830713,2359,0.000,,42.8,17.8,,,,,,,,,,,,75.0,8.2
DAVIS.A,19830714,2359,0.000,,37.8,18.3,,,,,,,,,,,,74.3,14.6
DAVIS.A,19830715,2359,0.000,,36.1,17.2,,,,,,,,,,,,54.3,9.7
DAVIS.A,19830716,2359,0.000,,31.7,12.8,,,,,,,,,,,,89.0,25.4
DAVIS.A,19830717,2359,0.000,,28.9,11.7,,,,,,,,,,,,89.5,27.5
DAVIS.A,19830718,2359,0.000,,27.8,10.6,,,,,,,,,,,,91.7,27.1
DAVIS.A,19830719,2359,0.000,,28.3,9.4,,,,,,,,,,,,91.7,22.0
DAVIS.A,19830720,830,0.000,,31.7,10.6,,,,,,,,,,,,100.0,12.0
DAVIS.A,19830721,2359,0.000,,32.8,11.7,,,,,,,,,,,,87.5,11.4
DAVIS.A,19830722,2359,0.000,,30.6,13.3,,,,,,,,,,,,89.5,23.7
DAVIS.A,19830723,2359,0.000,,30.6,11.1,,,,,,,,,,,,91.5,20.5
DAVIS.A,19830724,2359,0.000,,28.3,11.7,,,,,,,,,,,,91.5,39.8
DAVIS.A,19830725,2359,0.000,,28.3,12.8,,,,,,,,,,,,91.3,34.7
DAVIS.A,19830726,2359,0.000,,32.8,11.7,,,,,,,,,,,,91.1,18.1
DAVIS.A,19830727,2359,0.000,,32.2,13.3,,,,,,,,,,,,89.5,20.9
DAVIS.A,19830728,2359,0.000,,32.2,14.4,,,,,,,,,,,,89.1,29.6
DAVIS.A,19830729,2359,0.000,,35.0,13.3,,,,,,,,,,,,89.4,15.5
DAVIS.A,19830730,2359,0.000,,34.4,15.0,,,,,,,,,,,,87.5,15.6
DAVIS.A,19830731,2359,0.000,,34.4,13.9,,,,,,,,,,,,89.9,23.4
DAVIS.A,19830801,2359,0.000,,35.0,13.9,,,,,,,,,,,,88.0,17.7
DAVIS.A,19830802,2359,0.000,,34.4,15.6,,,,,,,,,,,,89.2,21.4
DAVIS.A,19830803,2359,0.000,,34.4,14.4,,,,,,,,,,,,89.3,11.6
DAVIS.A,19830804,2359,0.000,,31.7,13.9,,,,,,,,,,,,89.2,16.4
DAVIS.A,19830805,2359,0.000,,36.1,10.6,,,,,,,,,,,,90.6,9.9
DAVIS.A,19830806,2359,0.000,,40.0,14.4,,,,,,,,,,,,80.3,7.7
DAVIS.A,19830807,2359,0.000,,37.8,19.4,,,,,,,,,,,,56.7,8.5
DAVIS.A,19830808,2359,0.000,,38.3,18.3,,,,,,,,,,,,77.4,10.3
DAVIS.A,19830809,2359,0.000,,32.2,15.6,,,,,,,,,,,,87.5,19.9
DAVIS.A,19830810,2359,0.000,,31.1,15.6,,,,,,,,,,,,88.4,20.9
DAVIS.A,19830811,2359,0.000,,33.9,10.6,,,,,,,,,,,,92.1,10.9
DAVIS.A,19830812,2359,0.000,,38.3,15.6,,,,,,,,,,,,77.0,8.3
DAVIS.A,19830813,2359,0.000,,36.7,17.8,,,,,,,,,,,,80.1,14.9
DAVIS.A,19830814,2359,0.000,,32.8,16.1,,,,,,,,,,,,78.9,23.5
DAVIS.A,19830815,2359,0.000,,37.2,22.8,,,,,,,,,,,,66.6,15.5
DAVIS.A,19830816,2359,0.000,,38.3,17.8,,,,,,,,,,,,67.1,11.6
DAVIS.A,19830817,2359,0.000,,35.6,16.1,,,,,,,,,,,,86.3,14.2
DAVIS.A,19830818,2359,0.000,,30.6,15.0,,,,,,,,,,,,87.1,23.6
DAVIS.A,19830819,2359,1.015,,28.9,17.8,,,,,,,,,,,,87.5,45.5
DAVIS.A,19830820,2359,0.000,,29.4,16.7,,,,,,,,,,,,88.4,39.7
DAVIS.A,19830821,2359,0.000,,28.3,15.0,,,,,,,,,,,,87.4,40.8
DAVIS.A,19830822,2359,0.000,,28.3,13.9,,,,,,,,,,,,89.4,35.7
DAVIS.A,19830823,2359,0.000,,29.4,13.9,,,,,,,,,,,,89.8,27.5
DAVIS.A,19830824,2359,0.000,,29.4,12.8,,,,,,,,,,,,90.3,34.0
DAVIS.A,19830825,2359,0.000,,27.8,14.4,,,,,,,,,,,,87.9,40.8
DAVIS.A,19830826,2359,0.000,,31.7,10.0,,,,,,,,,,,,93.0,12.9
DAVIS.A,19830827,2359,0.000,,32.8,12.2,,,,,,,,,,,,87.5,18.1
DAVIS.A,19830828,2359,0.000,,32.8,15.0,,,,,,,,,,,,86.6,14.3
DAVIS.A,19830829,2359,0.000,,30.6,14.4,,,,,,,,,,,,87.7,25.4
DAVIS.A,19830830,2359,0.000,,28.3,15.0,,,,,,,,,,,,90.1,33.2
DAVIS.A,19830831,2359,0.000,,26.1,15.0,,,,,,,,,,,,86.8,44.8
DAVIS.A,19830901,2359,0.000,,28.3,16.1,,,,,,,,,,,,70.2,23.8
DAVIS.A,19830902,2359,0.000,,32.2,13.9,,,,,,,,,,,,77.0,13.3
DAVIS.A,19830903,2359,0.000,,34.4,12.2,,,,,,,,,,,,80.3,10.5
DAVIS.A,19830904,2359,0.000,,37.2,15.0,,,,,,,,,,,,59.4,8.8
DAVIS.A,19830905,2359,0.000,,38.3,14.4,,,,,,,,,,,,79.4,8.4
DAVIS.A,19830906,2359,0.000,,33.3,16.7,,,,,,,,,,,,87.7,14.6
DAVIS.A,19830907,2359,0.000,,25.6,14.4,,,,,,,,,,,,87.6,51.4
DAVIS.A,19830908,2359,0.000,,28.3,13.9,,,,,,,,,,,,90.2,33.7
DAVIS.A,19830909,2359,0.000,,30.0,13.3,,,,,,,,,,,,83.1,10.8
DAVIS.A,19830910,2359,0.000,,34.4,8.9,,,,,,,,,,,,53.3,9.1
DAVIS.A,19830911,2359,0.000,,37.2,12.8,,,,,,,,,,,,41.9,8.9
DAVIS.A,19830912,2359,0.000,,39.4,16.1,,,,,,,,,,,,49.1,7.9
DAVIS.A,19830913,2359,0.000,,36.7,17.2,,,,,,,,,,,,55.2,9.2
DAVIS.A,19830914,2359,0.000,,38.9,13.3,,,,,,,,,,,,83.3,7.9
DAVIS.A,19830915,2359,0.000,,37.8,15.0,,,,,,,,,,,,67.3,8.8
